tweet_id,favorites,retweets,user_followers,user_favourites,date_time
813066809284972545,8024,1969,8822095,145808,2016-12-25 17:00:08+00:00
813051746834595840,21163,7426,8822095,145808,2016-12-25 16:00:16+00:00
812781120811126785,7638,1919,8822095,145808,2016-12-24 22:04:54+00:00
812709060537683968,6668,1445,8822095,145808,2016-12-24 17:18:34+00:00
812503143955202048,6130,1230,8822095,145808,2016-12-24 03:40:19+00:00
812466873996607488,8031,1948,8822095,145808,2016-12-24 01:16:12+00:00
812372279581671427,13770,3690,8822095,145808,2016-12-23 19:00:19+00:00
811985624773361665,7335,1415,8822095,145808,2016-12-22 17:23:53+00:00
811744202451197953,7621,1608,8822095,145808,2016-12-22 01:24:33+00:00
811647686436880384,5667,751,8822095,145808,2016-12-21 19:01:02+00:00
811627233043480576,12890,3109,8822095,145808,2016-12-21 17:39:46+00:00
811386762094317568,21125,6446,8822095,145808,2016-12-21 01:44:13+00:00
810984652412424192,5387,1452,8822095,145808,2016-12-19 23:06:23+00:00
810896069567610880,9097,1789,8822095,145808,2016-12-19 17:14:23+00:00
810657578271330305,11074,2674,8822095,145808,2016-12-19 01:26:42+00:00
810284430598270976,35579,11398,8822095,145808,2016-12-18 00:43:57+00:00
810254108431155201,14852,3405,8822095,145808,2016-12-17 22:43:27+00:00
809920764300447744,15698,3981,8822095,145808,2016-12-17 00:38:52+00:00
809808892968534016,0,4933,8822095,145808,2016-12-16 17:14:20+00:00
809448704142938112,7008,1477,8822095,145808,2016-12-15 17:23:04+00:00
809220051211603969,20118,5654,8822095,145808,2016-12-15 02:14:29+00:00
809084759137812480,13370,3568,8822095,145808,2016-12-14 17:16:53+00:00
808838249661788160,10222,3066,8822095,145808,2016-12-14 00:57:20+00:00
808733504066486276,7984,2189,8822095,145808,2016-12-13 18:01:07+00:00
808501579447930884,11433,2623,8822095,145808,2016-12-13 02:39:32+00:00
808344865868283904,42973,21095,8822095,145808,2016-12-12 16:16:49+00:00
808134635716833280,0,5987,8822095,145808,2016-12-12 02:21:26+00:00
808106460588765185,8892,2230,8822095,145808,2016-12-12 00:29:28+00:00
808001312164028416,12664,3575,8822095,145808,2016-12-11 17:31:39+00:00
807621403335917568,14738,3657,8822095,145808,2016-12-10 16:22:02+00:00
807106840509214720,119429,55942,8822095,145808,2016-12-09 06:17:20+00:00
807059379405148160,0,7422,8822095,145808,2016-12-09 03:08:45+00:00
807010152071229440,13221,3905,8822095,145808,2016-12-08 23:53:08+00:00
806629075125202948,75457,34983,8822095,145808,2016-12-07 22:38:52+00:00
806620845233815552,0,5589,8822095,145808,2016-12-07 22:06:10+00:00
806576416489959424,4951,1970,8822095,145808,2016-12-07 19:09:37+00:00
806542213899489280,10337,2379,8822095,145808,2016-12-07 16:53:43+00:00
806242860592926720,0,11746,8822095,145808,2016-12-06 21:04:11+00:00
806219024703037440,6510,1205,8822095,145808,2016-12-06 19:29:28+00:00
805958939288408065,0,5424,8822095,145808,2016-12-06 02:15:59+00:00
805932879469572096,8367,1944,8822095,145808,2016-12-06 00:32:26+00:00
805826884734976000,6638,1846,8822095,145808,2016-12-05 17:31:15+00:00
805823200554876929,0,8092,8822095,145808,2016-12-05 17:16:37+00:00
805520635690676224,5824,1674,8822095,145808,2016-12-04 21:14:20+00:00
805487436403003392,8892,2551,8822095,145808,2016-12-04 19:02:24+00:00
805207613751304193,7921,1739,8822095,145808,2016-12-04 00:30:29+00:00
804738756058218496,13852,3848,8822095,145808,2016-12-02 17:27:25+00:00
804475857670639616,6193,2030,8822095,145808,2016-12-02 00:02:45+00:00
804413760345620481,0,3267,8822095,145808,2016-12-01 19:56:00+00:00
804026241225523202,44927,16319,8822095,145808,2016-11-30 18:16:08+00:00
803773340896923648,10165,2767,8822095,145808,2016-11-30 01:31:12+00:00
803692223237865472,0,7512,8822095,145808,2016-11-29 20:08:52+00:00
803638050916102144,11052,4189,8822095,145808,2016-11-29 16:33:36+00:00
803380650405482500,7863,1886,8822095,145808,2016-11-28 23:30:47+00:00
803321560782307329,0,5377,8822095,145808,2016-11-28 19:35:59+00:00
803276597545603072,10151,2481,8822095,145808,2016-11-28 16:37:19+00:00
802952499103731712,9114,2026,8822095,145808,2016-11-27 19:09:28+00:00
802624713319034886,0,2946,8822095,145808,2016-11-26 21:26:58+00:00
802600418706604034,7182,1482,8822095,145808,2016-11-26 19:50:26+00:00
802572683846291456,9033,2537,8822095,145808,2016-11-26 18:00:13+00:00
802323869084381190,16376,5888,8822096,145808,2016-11-26 01:31:31+00:00
802265048156610565,6839,1387,8822096,145808,2016-11-25 21:37:47+00:00
802239329049477120,9180,2649,8822096,145808,2016-11-25 19:55:35+00:00
802185808107208704,0,274,8822096,145808,2016-11-25 16:22:55+00:00
801958328846974976,7845,1735,8822096,145808,2016-11-25 01:18:59+00:00
801854953262350336,1804,238,8822096,145808,2016-11-24 18:28:13+00:00
801538201127157760,8318,2094,8822096,145808,2016-11-23 21:29:33+00:00
801285448605831168,6126,829,8822096,145808,2016-11-23 04:45:12+00:00
801167903437357056,24724,5987,8822096,145808,2016-11-22 20:58:07+00:00
801127390143516673,0,3993,8822096,145808,2016-11-22 18:17:08+00:00
801115127852503040,8169,2121,8822096,145808,2016-11-22 17:28:25+00:00
800859414831898624,694,98,8822096,145808,2016-11-22 00:32:18+00:00
800855607700029440,0,1627,8822096,145808,2016-11-22 00:17:10+00:00
800751577355128832,10678,2826,8822096,145808,2016-11-21 17:23:47+00:00
800513324630806528,13273,3019,8822096,145808,2016-11-21 01:37:04+00:00
800459316964663297,9622,2192,8822096,145808,2016-11-20 22:02:27+00:00
800443802682937345,0,4372,8822096,145808,2016-11-20 21:00:48+00:00
800388270626521089,11275,2842,8822096,145808,2016-11-20 17:20:08+00:00
800188575492947969,0,3992,8822096,145808,2016-11-20 04:06:37+00:00
800141422401830912,15459,2571,8822096,145808,2016-11-20 00:59:15+00:00
800018252395122689,28678,13315,8822096,145808,2016-11-19 16:49:49+00:00
799774291445383169,0,4739,8822096,145808,2016-11-19 00:40:24+00:00
799757965289017345,8493,2190,8822096,145808,2016-11-18 23:35:32+00:00
799422933579902976,8158,1946,8822096,145808,2016-11-18 01:24:14+00:00
799308762079035393,0,5527,8822096,145808,2016-11-17 17:50:33+00:00
799297110730567681,9996,2791,8822096,145808,2016-11-17 17:04:16+00:00
799063482566066176,8167,2496,8822096,145808,2016-11-17 01:35:54+00:00
798933969379225600,13230,4511,8822096,145808,2016-11-16 17:01:16+00:00
798925684722855936,7589,1456,8822096,145808,2016-11-16 16:28:21+00:00
798705661114773508,0,6725,8822096,145808,2016-11-16 01:54:03+00:00
798701998996647937,0,7878,8822097,145808,2016-11-16 01:39:30+00:00
798697898615730177,0,6606,8822097,145808,2016-11-16 01:23:12+00:00
798694562394996736,0,5013,8822097,145808,2016-11-16 01:09:57+00:00
798686750113755136,0,2361,8822098,145808,2016-11-16 00:38:54+00:00
798682547630837760,0,4784,8822098,145808,2016-11-16 00:22:12+00:00
798673117451325440,0,5609,8822098,145808,2016-11-15 23:44:44+00:00
798665375516884993,0,3956,8822099,145808,2016-11-15 23:13:58+00:00
798644042770751489,0,1876,8822099,145808,2016-11-15 21:49:12+00:00
798628517273620480,0,1998,8822099,145808,2016-11-15 20:47:30+00:00
798585098161549313,0,5762,8822099,145808,2016-11-15 17:54:59+00:00
798576900688019456,0,5917,8822099,145808,2016-11-15 17:22:24+00:00
798340744599797760,0,3365,8822099,145808,2016-11-15 01:44:00+00:00
798209839306514432,10541,2594,8822099,145808,2016-11-14 17:03:50+00:00
797971864723324932,11723,3146,8822099,145808,2016-11-14 01:18:12+00:00
797545162159308800,14719,4923,8822099,145808,2016-11-12 21:02:38+00:00
797236660651966464,20183,6653,8822099,145808,2016-11-12 00:36:46+00:00
797165961484890113,227,26,8822099,145808,2016-11-11 19:55:50+00:00
796904159865868288,0,9033,8822099,145808,2016-11-11 02:35:32+00:00
796865951799083009,7779,1945,8822099,145808,2016-11-11 00:03:42+00:00
796759840936919040,11959,3061,8822099,145808,2016-11-10 17:02:03+00:00
796563435802726400,0,7355,8822099,145808,2016-11-10 04:01:37+00:00
796484825502875648,7659,1780,8822099,145808,2016-11-09 22:49:15+00:00
796387464403357696,11123,4191,8822099,145808,2016-11-09 16:22:22+00:00
796177847564038144,0,14424,8822099,145808,2016-11-09 02:29:25+00:00
796149749086875649,32595,14424,8822099,145808,2016-11-09 00:37:46+00:00
796125600683540480,5017,1827,8822099,145808,2016-11-08 23:01:49+00:00
796116448414461957,9202,2442,8822099,145808,2016-11-08 22:25:27+00:00
796080075804475393,8561,2336,8822099,145808,2016-11-08 20:00:55+00:00
796031486298386433,10923,3751,8822099,145808,2016-11-08 16:47:50+00:00
795464331001561088,50079,23863,8822099,145808,2016-11-07 03:14:10+00:00
795400264262053889,10177,2901,8822099,145808,2016-11-06 22:59:35+00:00
795076730285391872,16375,5492,8822099,145808,2016-11-06 01:33:58+00:00
794983741416415232,0,3405,8822099,145808,2016-11-05 19:24:28+00:00
794926597468000259,10347,2323,8822099,145808,2016-11-05 15:37:24+00:00
794355576146903043,0,10405,8822099,145808,2016-11-04 01:48:22+00:00
794332329137291264,9692,2719,8822099,145808,2016-11-04 00:15:59+00:00
794205286408003585,9326,3357,8822099,145808,2016-11-03 15:51:10+00:00
793962221541933056,17001,4933,8822099,145808,2016-11-02 23:45:19+00:00
793845145112371200,9325,1886,8822099,145808,2016-11-02 16:00:06+00:00
793614319594401792,0,3167,8822101,145808,2016-11-02 00:42:53+00:00
793601777308463104,8067,1641,8822101,145808,2016-11-01 23:53:02+00:00
793500921481273345,10781,2397,8822101,145808,2016-11-01 17:12:16+00:00
793286476301799424,24834,9262,8822101,145808,2016-11-01 03:00:09+00:00
793271401113350145,8795,2418,8822101,145808,2016-11-01 02:00:14+00:00
793256262322548741,20170,8421,8822101,145808,2016-11-01 01:00:05+00:00
793241302385262592,10624,3330,8822101,145808,2016-11-01 00:00:38+00:00
793226087023144960,9943,2906,8822101,145808,2016-10-31 23:00:11+00:00
793210959003287553,9021,2830,8822101,145808,2016-10-31 22:00:04+00:00
793195938047070209,15445,5686,8822101,145808,2016-10-31 21:00:23+00:00
793180763617361921,7011,2024,8822101,145808,2016-10-31 20:00:05+00:00
793165685325201412,9514,2820,8822101,145808,2016-10-31 19:00:10+00:00
793150605191548928,6247,1719,8822101,145808,2016-10-31 18:00:14+00:00
793135492858580992,6490,2521,8822101,145808,2016-10-31 17:00:11+00:00
793120401413079041,12796,3959,8822101,145808,2016-10-31 16:00:13+00:00
792913359805018113,14487,4023,8822101,145808,2016-10-31 02:17:31+00:00
792883833364439040,11424,4313,8822101,145808,2016-10-31 00:20:11+00:00
792773781206999040,7435,1695,8822101,145808,2016-10-30 17:02:53+00:00
792394556390137856,13583,4335,8822101,145808,2016-10-29 15:55:58+00:00
792050063153438720,7226,1818,8822101,145808,2016-10-28 17:07:05+00:00
791821351946420224,0,21318,8822101,145808,2016-10-28 01:58:16+00:00
791784077045166082,0,9683,8822101,145808,2016-10-27 23:30:09+00:00
791780927877898241,0,3864,8822101,145808,2016-10-27 23:17:38+00:00
791774931465953280,45587,22416,8822101,145808,2016-10-27 22:53:48+00:00
791672322847637504,11875,3167,8822101,145808,2016-10-27 16:06:04+00:00
791406955684368384,13267,4152,8822101,145808,2016-10-26 22:31:36+00:00
791312159183634433,8875,2564,8822101,145808,2016-10-26 16:14:55+00:00
791026214425268224,0,4144,8822101,145808,2016-10-25 21:18:40+00:00
790987426131050500,9927,2157,8822101,145808,2016-10-25 18:44:32+00:00
790946055508652032,16814,4739,8822101,145808,2016-10-25 16:00:09+00:00
790723298204217344,0,2335,8822101,145808,2016-10-25 01:14:59+00:00
790698755171364864,8305,1947,8822101,145808,2016-10-24 23:37:28+00:00
790581949425475584,20863,7217,8822101,145808,2016-10-24 15:53:19+00:00
790337589677002753,7908,1903,8822101,145808,2016-10-23 23:42:19+00:00
790277117346975746,12697,3207,8822101,145808,2016-10-23 19:42:02+00:00
790227638568808452,0,3606,8822101,145808,2016-10-23 16:25:25+00:00
789986466051088384,9355,2335,8822101,145808,2016-10-23 00:27:05+00:00
789960241177853952,0,4162,8822101,145808,2016-10-22 22:42:52+00:00
789903600034189313,10447,4177,8822101,145808,2016-10-22 18:57:48+00:00
789628658055020548,7568,1786,8822101,145808,2016-10-22 00:45:17+00:00
789599242079838210,6838,1946,8822101,145808,2016-10-21 22:48:24+00:00
789530877013393408,11842,3405,8822101,145808,2016-10-21 18:16:44+00:00
789314372632018944,8745,2314,8822101,145808,2016-10-21 03:56:25+00:00
789280767834746880,0,4988,8822101,145808,2016-10-21 01:42:53+00:00
789268448748703744,9209,2629,8822101,145808,2016-10-21 00:53:56+00:00
789137962068021249,9817,2815,8822101,145808,2016-10-20 16:15:26+00:00
788908386943430656,27693,12599,8822101,145808,2016-10-20 01:03:11+00:00
788765914992902144,27607,10405,8822101,145808,2016-10-19 15:37:03+00:00
788552643979468800,0,7247,8822101,145808,2016-10-19 01:29:35+00:00
788412144018661376,15706,5319,8822101,145808,2016-10-18 16:11:17+00:00
788178268662984705,7295,2112,8822101,145808,2016-10-18 00:41:57+00:00
788150585577050112,6184,1298,8822101,145808,2016-10-17 22:51:57+00:00
788070120937619456,0,3456,8822101,145808,2016-10-17 17:32:13+00:00
788039637453406209,6190,1331,8822101,145808,2016-10-17 15:31:05+00:00
787810552592695296,8694,3082,8822101,145808,2016-10-17 00:20:47+00:00
787717603741622272,10358,2799,8822101,145808,2016-10-16 18:11:26+00:00
787397959788929025,10998,2869,8822101,145808,2016-10-15 21:01:17+00:00
787322443945877504,7859,1754,8822101,145808,2016-10-15 16:01:13+00:00
787111942498508800,0,6816,8822101,145808,2016-10-15 02:04:45+00:00
786963064373534720,26872,8047,8822101,145808,2016-10-14 16:13:10+00:00
786729988674449408,0,2443,8822101,145808,2016-10-14 00:47:00+00:00
786709082849828864,18383,6171,8822101,145808,2016-10-13 23:23:56+00:00
786664955043049472,10682,2574,8822101,145808,2016-10-13 20:28:35+00:00
786595970293370880,9530,3146,8822101,145808,2016-10-13 15:54:28+00:00
786363235746385920,10982,3529,8822101,145808,2016-10-13 00:29:39+00:00
786286427768250368,8044,2863,8822101,145808,2016-10-12 19:24:27+00:00
786233965241827333,15393,4772,8822101,145808,2016-10-12 15:55:59+00:00
786051337297522688,1435,155,8822101,145808,2016-10-12 03:50:17+00:00
786036967502913536,0,7065,8822101,145808,2016-10-12 02:53:11+00:00
785927819176054784,11488,3211,8822101,145808,2016-10-11 19:39:28+00:00
785872687017132033,6755,1826,8822101,145808,2016-10-11 16:00:24+00:00
785639753186217984,7919,2256,8822101,145808,2016-10-11 00:34:48+00:00
785533386513321988,9198,2013,8822101,145808,2016-10-10 17:32:08+00:00
785515384317313025,6174,1269,8822101,145808,2016-10-10 16:20:36+00:00
785264754247995392,7325,1643,8822101,145808,2016-10-09 23:44:41+00:00
785170936622350336,12132,4873,8822101,145808,2016-10-09 17:31:53+00:00
784826020293709826,10180,3267,8822101,145808,2016-10-08 18:41:19+00:00
784517518371221505,9041,2560,8822101,145808,2016-10-07 22:15:26+00:00
784431430411685888,5752,1280,8822101,145808,2016-10-07 16:33:21+00:00
784183165795655680,20216,8092,8822101,145808,2016-10-07 00:06:50+00:00
784057939640352768,29982,11198,8822101,145808,2016-10-06 15:49:14+00:00
783839966405230592,30264,10847,8822101,145808,2016-10-06 01:23:05+00:00
783821107061198850,7409,1992,8822101,145808,2016-10-06 00:08:09+00:00
783695101801398276,10535,3235,8822101,145808,2016-10-05 15:47:27+00:00
783466772167098368,8527,2264,8822101,145808,2016-10-05 00:40:09+00:00
783391753726550016,16997,5516,8822101,145808,2016-10-04 19:42:03+00:00
783347506784731136,0,5585,8822101,145808,2016-10-04 16:46:14+00:00
783334639985389568,29348,11746,8822101,145808,2016-10-04 15:55:06+00:00
783085703974514689,8213,2214,8822101,145808,2016-10-03 23:25:55+00:00
782969140009107456,24296,7422,8822101,145808,2016-10-03 15:42:44+00:00
782747134529531904,7516,1417,8822101,145808,2016-10-03 01:00:34+00:00
782722598790725632,17378,5424,8822101,145808,2016-10-02 23:23:04+00:00
782598640137187329,7851,1886,8822101,145808,2016-10-02 15:10:30+00:00
782305867769217024,16755,5605,8822101,145808,2016-10-01 19:47:08+00:00
782021823840026624,0,6239,8822101,145808,2016-10-01 00:58:26+00:00
781955203444699136,11204,3390,8822101,145808,2016-09-30 20:33:43+00:00
781661882474196992,10491,2729,8822101,145808,2016-09-30 01:08:10+00:00
781655249211752448,4018,1137,8822102,145808,2016-09-30 00:41:48+00:00
781524693396357120,20875,5589,8822102,145808,2016-09-29 16:03:01+00:00
781308096455073793,7187,2568,8822102,145808,2016-09-29 01:42:20+00:00
781251288990355457,8498,2086,8822102,145808,2016-09-28 21:56:36+00:00
781163403222056960,9867,2759,8822102,145808,2016-09-28 16:07:23+00:00
780931614150983680,21764,7355,8822102,145808,2016-09-28 00:46:20+00:00
780858289093574656,7229,2023,8822102,145808,2016-09-27 19:54:58+00:00
780800785462489090,5513,1309,8822102,145808,2016-09-27 16:06:28+00:00
780601303617732608,12187,3366,8822102,145808,2016-09-27 02:53:48+00:00
780543529827336192,6335,1751,8822102,145808,2016-09-26 23:04:13+00:00
780496263422808064,0,3699,8822102,145808,2016-09-26 19:56:24+00:00
780476555013349377,0,113,8822102,145808,2016-09-26 18:38:05+00:00
780459368902959104,5326,1083,8822102,145808,2016-09-26 17:29:48+00:00
780192070812196864,8758,2247,8822102,145808,2016-09-25 23:47:39+00:00
780092040432480260,0,2307,8822102,145808,2016-09-25 17:10:10+00:00
780074436359819264,12237,4993,8822102,145808,2016-09-25 16:00:13+00:00
779834332596887552,18995,7065,8822102,145808,2016-09-25 00:06:08+00:00
779377524342161408,8839,3121,8822102,145808,2016-09-23 17:50:56+00:00
779124354206535695,0,18364,8822102,145808,2016-09-23 01:04:56+00:00
779056095788752897,14826,4553,8822102,145808,2016-09-22 20:33:42+00:00
778990705243029504,20059,7224,8822102,145808,2016-09-22 16:13:51+00:00
778774459159379968,0,9922,8822102,145808,2016-09-22 01:54:34+00:00
778764940568104960,872,362,8822102,145808,2016-09-22 01:16:45+00:00
778748913645780993,6927,1318,8822102,145808,2016-09-22 00:13:04+00:00
778650543019483137,5794,1505,8822102,145808,2016-09-21 17:42:10+00:00
778624900596654080,4659,1012,8822102,145808,2016-09-21 16:00:17+00:00
778408200802557953,13688,4342,8822102,145808,2016-09-21 01:39:11+00:00
778396591732486144,0,12264,8822102,145808,2016-09-21 00:53:04+00:00
778383385161035776,5867,1106,8822102,145808,2016-09-21 00:00:35+00:00
778286810187399168,10408,3304,8822102,145808,2016-09-20 17:36:50+00:00
778039087836069888,8544,2656,8822102,145808,2016-09-20 01:12:28+00:00
778027034220126208,6574,1617,8822102,145808,2016-09-20 00:24:34+00:00
777953400541634568,0,3538,8822102,145808,2016-09-19 19:31:59+00:00
777885040357281792,6368,1635,8822102,145808,2016-09-19 15:00:20+00:00
777684233540206592,11268,2946,8822103,145808,2016-09-19 01:42:24+00:00
777641927919427584,0,4237,8822103,145808,2016-09-18 22:54:18+00:00
777621514455814149,8773,2508,8822103,145808,2016-09-18 21:33:11+00:00
777189768882946048,14325,4314,8822103,145808,2016-09-17 16:57:35+00:00
776819012571455488,0,13712,8822103,145808,2016-09-16 16:24:19+00:00
776813020089548800,4897,1211,8822103,145808,2016-09-16 16:00:31+00:00
776477788987613185,8859,2790,8822103,145808,2016-09-15 17:48:25+00:00
776249906839351296,0,9146,8822103,145808,2016-09-15 02:42:54+00:00
776218204058357768,29954,15900,8822103,145808,2016-09-15 00:36:55+00:00
776201521193218049,9647,2526,8822103,145808,2016-09-14 23:30:38+00:00
776113305656188928,11801,4372,8822104,145808,2016-09-14 17:40:06+00:00
776088319444877312,1849,151,8822104,145808,2016-09-14 16:00:49+00:00
775898661951791106,0,16540,8822104,145808,2016-09-14 03:27:11+00:00
775842724423557120,11737,2658,8822104,145808,2016-09-13 23:44:54+00:00
775733305207554048,13922,3993,8822104,145808,2016-09-13 16:30:07+00:00
775729183532220416,13022,4610,8822104,145808,2016-09-13 16:13:44+00:00
775364825476165632,7422,2973,8822104,145808,2016-09-12 16:05:54+00:00
775350846108426240,10198,3916,8822104,145808,2016-09-12 15:10:21+00:00
775085132600442880,15596,4739,8822104,145808,2016-09-11 21:34:30+00:00
774757898236878852,8631,1791,8822104,145808,2016-09-10 23:54:11+00:00
774639387460112384,6753,1732,8822104,145808,2016-09-10 16:03:16+00:00
774314403806253056,21830,5527,8822104,145808,2016-09-09 18:31:54+00:00
773985732834758656,10738,3862,8822104,145808,2016-09-08 20:45:53+00:00
773922284943896577,6414,1752,8822104,145808,2016-09-08 16:33:46+00:00
773704687002451968,6611,1631,8822104,145808,2016-09-08 02:09:06+00:00
773670353721753600,5374,1312,8822104,145808,2016-09-07 23:52:41+00:00
773547596996571136,22162,6164,8822104,145808,2016-09-07 15:44:53+00:00
773336787167145985,0,5072,8822104,145808,2016-09-07 01:47:12+00:00
773308824254029826,23346,7473,8822105,145808,2016-09-06 23:56:05+00:00
773247561583001600,9484,3254,8822105,145808,2016-09-06 19:52:39+00:00
773191612633579521,10013,4133,8822105,145808,2016-09-06 16:10:20+00:00
772877495989305348,8573,3881,8822105,145808,2016-09-05 19:22:09+00:00
772826264096874500,8071,2349,8822105,145808,2016-09-05 15:58:34+00:00
772615324260794368,0,3380,8822105,145808,2016-09-05 02:00:22+00:00
772581559778025472,6504,1697,8822105,145808,2016-09-04 23:46:12+00:00
772193107915964416,6052,1395,8822105,145808,2016-09-03 22:02:38+00:00
772152991789019136,3806,1130,8822105,145808,2016-09-03 19:23:13+00:00
772117678702071809,3784,740,8822105,145808,2016-09-03 17:02:54+00:00
772114945936949249,2732,467,8822105,145808,2016-09-03 16:52:02+00:00
772102971039580160,4003,943,8822105,145808,2016-09-03 16:04:27+00:00
771908950375665664,6603,1904,8822105,145808,2016-09-03 03:13:29+00:00
771770456517009408,12024,3365,8822105,145808,2016-09-02 18:03:10+00:00
771500966810099713,8271,2609,8822106,145808,2016-09-02 00:12:18+00:00
